OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
43055;5230709602600586160;5;3;62;20;2023;7;18;1;3;2;2;0;1;1;1;0;0;0;0;344136,451799999922514;5634740,667600000277162;6,786094552000066;50,843350704000045;1
43062;5230701709700986976;5;5;66;28;2023;7;13;7;3;0;1;0;1;1;0;0;0;0;0;411911,033499999903142;5794413,207499999552965;7,708372682000061;52,293002654000077;1
43071;5230701702100587867;5;5;15;0;2023;7;15;7;2;0;1;0;1;1;0;0;0;0;0;410666,226800000295043;5753286,697100000455976;7,700914339000065;51,923137643000075;1
43076;5230701610000894917;5;3;70;16;2023;7;6;7;3;8;3;0;1;1;1;0;0;0;0;294324,027999999932945;5658328,538000000640750;6,066106007000030;51,039632963000031;1
43084;5230701606000557927;5;3;78;8;2023;7;3;7;2;5;2;2;0;1;1;0;0;0;0;365697,688699999824166;5661298,297199999913573;7,082350885000039;51,087445313000046;1
43087;5230701605112140072;5;3;74;12;2023;7;2;7;3;0;1;2;0;1;0;0;0;0;0;403420,008700000122190;5652251,949899999424815;7,623187206000068;51,013713593000034;1
43094;5230707506100191428;5;1;16;0;2023;7;23;6;3;5;3;2;0;1;1;0;0;0;0;321146,292999999597669;5673406,835999999195337;6,440802747000021;51,184062291000032;1
43096;5230701601600071618;5;3;15;0;2023;7;14;7;3;0;3;0;1;1;1;0;0;0;0;363268,564199999906123;5639542,119400000199676;7,055876168000054;50,891341824000051;1
43098;5230701601300181468;5;3;15;0;2023;7;13;7;3;0;1;0;1;1;0;0;0;0;0;353382,965099999681115;5645813,633899999782443;6,912892652000039;50,945277201000067;1
43101;5230707709500991754;5;5;66;8;2023;7;22;6;3;0;1;1;0;1;0;0;0;0;0;399993,358000000007451;5781493,042999999597669;7,537506982000025;52,174840632000041;1
43111;5230701505200491242;5;1;14;0;2023;7;19;7;3;5;3;0;1;1;1;0;0;0;0;330888,243800000287592;5691024,541500000283122;6,571730550000041;51,345305288000077;1
43114;5230701502316686877;5;1;13;0;2023;7;18;7;3;5;7;0;1;1;1;0;0;0;0;355994,259200000204146;5702930,431700000539422;6,927119352000034;51,459207613000046;1
43120;5230710400100987222;5;7;11;0;2023;7;18;2;2;5;3;0;0;1;1;0;0;0;0;467281,174800000153482;5765790,597300000488758;8,522954971000047;52,041762752000068;1
43130;5230701400300986983;5;7;11;0;2023;7;16;7;3;3;2;0;0;1;0;0;0;0;1;464914,377799999900162;5759881,757300000637770;8,489053700000056;51,988494125000045;1
43133;5230701316300986972;5;9;74;28;2023;7;9;7;3;0;3;0;0;1;1;0;0;0;0;454384,723500000312924;5725541,858300000429153;8,340249047000043;51,678992384000026;1
43136;5230701316100986974;5;9;74;40;2023;7;6;7;3;5;3;0;0;1;1;0;0;0;0;430871,577300000004470;5711200,009099999442697;8,003044634000048;51,547654450000039;1
43146;5230701301201986980;5;9;13;0;2023;7;13;7;3;5;3;0;1;1;1;0;0;0;0;391658,380699999630451;5707988,027400000020862;7,438693563000072;51,512617925000029;1
43148;5230701300200986977;5;9;11;0;2023;7;14;7;3;5;3;0;1;1;1;0;0;0;0;372648,813500000163913;5705507,333000000566244;7,165782744000069;51,486358760000030;1
43154;5230711514220085930;5;1;66;36;2023;7;8;3;2;5;2;0;0;1;1;0;0;0;0;322169,370000000111759;5682182,754000000655651;6,451072871000065;51,263217828000052;1
43156;5230630711100091696;5;5;70;52;2023;6;9;6;3;4;6;0;0;1;0;0;0;0;0;430150,905600000172853;5755155,218800000846386;7,983824989000027;51,942720707000035;1
43159;5230630709110996547;5;5;66;12;2023;6;16;6;2;5;3;0;0;1;0;0;0;1;0;411753,524000000208616;5766866,485999999567866;7,713227695000057;52,045375959000069;1
43161;5230630705000080993;5;5;54;20;2023;6;5;6;2;0;7;0;0;1;0;0;0;0;0;366879,769100000150502;5785603,617300000041723;7,051906199000030;52,204781653000055;1
43168;5230630701610989936;5;5;62;12;2023;6;23;6;3;0;7;2;0;1;0;0;0;0;0;360704,531999999657273;5727184,102499999105930;6,985261065000032;51,678331808000053;1
43169;5230630701610289936;5;5;62;12;2023;6;13;6;3;5;2;0;0;1;1;0;0;0;0;358505,608000000007451;5724988,672000000253320;6,954367089000073;51,658054628000059;1
43170;5230705602900162752;5;3;62;40;2023;7;6;4;3;0;1;0;1;1;0;0;0;0;0;356717,377899999730289;5633024,517200000584126;6,965340958000070;50,831180000000074;1
43174;5230630700000475415;5;5;13;0;2023;6;18;6;3;0;1;0;0;1;0;0;0;0;0;369754,462000000290573;5706005,330000000074506;7,123935932000052;51,490175027000078;1
43182;5230630608100089827;5;3;34;2;2023;6;15;6;3;5;6;0;0;1;1;0;0;0;0;295217,669099999591708;5630297,144600000232458;6,094566324000027;50,788202187000081;1
43188;5230630606700095686;5;3;78;8;2023;6;16;6;3;5;2;0;0;1;1;0;0;0;0;364862,393000000156462;5660051,467000000178814;7,070897512000045;51,076043527000081;1
43190;5230630606000778567;5;3;78;24;2023;6;17;6;3;5;3;0;0;1;1;0;0;0;0;380236,346400000154972;5644581,716399999335408;7,295356926000068;50,940408749000028;1
43195;5230702301301941238;5;9;78;24;2023;7;20;1;3;0;2;0;0;1;1;0;0;0;0;399087,089599999599159;5720033,629699999466538;7,542250588000059;51,622268217000055;1
43201;5230630601600886430;5;3;15;0;2023;6;14;6;3;5;2;0;0;1;1;0;0;0;0;362341,462399999611080;5643810,146500000730157;7,041092325000022;50,929480007000052;1
43203;5230630601500978436;5;3;15;0;2023;6;15;6;3;0;3;0;0;1;1;0;0;0;0;360666,002299999818206;5646260,892200000584126;7,016328064000049;50,951103072000080;1
43204;5230703608328389854;5;3;34;28;2023;7;6;2;3;0;1;0;0;1;0;0;0;0;0;310394,982800000347197;5611077,879599999636412;6,319506669000020;50,620716519000041;1
43210;5230630600140685760;5;3;14;0;2023;6;20;6;3;4;6;0;0;1;0;0;0;0;1;367044,150299999862909;5622485,844599999487400;7,115708690000076;50,738923144000069;1
43213;5230630600110986943;5;3;14;0;2023;6;17;6;2;0;1;0;0;1;0;0;0;0;0;364461,352400000207126;5621611,077600000426173;7,079447883000057;50,730463799000063;1
43226;5230630508000178104;5;1;19;0;2023;6;16;6;3;5;3;0;0;1;1;0;0;0;0;350856,029900000430644;5705613,222699999809265;6,852080170000022;51,481983308000054;1
43227;5230630506100041810;5;1;16;0;2023;6;7;6;3;0;1;0;0;1;0;0;0;0;0;319603,979299999773502;5668442,016000000759959;6,421247317000052;51,138978102000067;1
43230;5230630502409295123;5;1;17;0;2023;6;7;6;3;4;2;0;0;1;1;0;0;0;0;350451,804999999701977;5699606,343599999323487;6,848802681000052;51,427902088000053;1
43231;5230630502405179602;5;1;17;0;2023;6;17;6;3;7;7;0;0;1;0;0;0;0;0;353367,128999999724329;5697638,062999999150634;6,891522021000071;51,410977423000077;1
43240;5230630500200289220;5;1;11;0;2023;6;18;6;3;5;3;0;0;1;1;0;0;0;0;348255,964399999938905;5681564,102600000798702;6,824932454000020;51,265200613000047;1
43243;5230630405108986935;5;7;54;8;2023;6;14;6;3;3;2;0;0;1;0;0;0;1;0;460268,250799999572337;5754162,156600000336766;8,422058123000056;51,936758793000081;1
43244;5230630405108380600;5;7;54;8;2023;6;18;6;3;0;1;0;0;1;0;0;0;0;0;459623,693400000222027;5751510,499299999326468;8,412993928000049;51,912872402000062;1
43248;5230630400300504064;5;7;11;0;2023;6;7;6;3;5;3;0;1;1;1;0;0;0;0;466306,381000000052154;5759134,875000000000000;8,509397773000046;51,981865357000061;1
43250;5230630317230089422;5;9;78;20;2023;6;20;6;3;5;3;0;0;1;1;0;0;0;0;412308,442400000058115;5715445,224400000646710;7,734334603000036;51,583236990000046;1
43252;5230710405148074467;5;7;54;48;2023;7;15;2;3;5;3;0;0;1;1;0;0;0;0;437514,743499999865890;5762230,768699999898672;8,089651447000051;52,007204755000032;1
43255;5230630313240986947;5;9;58;40;2023;6;20;6;2;0;1;0;0;1;0;0;0;0;0;449487,591000000014901;5667510,463999999687076;8,277696872000035;51,156805361000067;1
43257;5230630310240860806;5;9;54;4;2023;6;18;6;3;5;3;0;0;1;1;0;0;0;0;392893,239599999971688;5678065,628100000321865;7,465503600000034;51,243890851000060;1
43258;5230706607300095370;5;3;82;52;2023;7;16;5;3;5;3;0;0;1;0;0;0;0;1;389652,478000000119209;5633159,890000000596046;7,432774404000043;50,839613656000040;1
43260;5230630303200977255;5;9;15;0;2023;6;7;6;3;5;3;0;1;1;1;0;0;0;0;415100,203599999658763;5728090,609400000423193;7,771550252000054;51,697339540000030;1
43262;5230630303100094442;5;9;15;0;2023;6;10;6;3;5;3;0;0;1;1;0;0;0;0;418239,837899999693036;5726046,394300000742078;7,817447244000050;51,679429192000043;1
43267;5230630301102977253;5;9;13;0;2023;6;8;6;3;0;1;0;0;1;0;0;0;0;0;395988,816999999806285;5705821,804999999701977;7,501714667000044;51,493960378000054;1
43271;5230630300100289320;5;9;11;0;2023;6;15;6;2;0;1;0;0;1;0;0;0;0;0;375133,403500000014901;5705940,088400000706315;7,201395647000027;51,490802135000081;1
43272;5230629711200585563;5;5;70;4;2023;6;10;5;3;5;3;0;0;1;0;0;0;0;1;422761,700299999676645;5735237,095499999821186;7,880797966000046;51,762690714000030;1
43277;5230629706100889266;5;5;58;16;2023;6;8;5;3;5;2;0;0;1;1;0;0;0;0;383729,276700000278652;5741669,534399999305606;7,313272699000038;51,813757834000057;1
43278;5230629705000603116;5;5;54;36;2023;6;14;5;3;7;7;0;0;1;0;0;0;0;1;369167,844200000166893;5766021,926100000739098;7,092896250000024;52,029372852000051;1
43284;5230701602500614994;5;3;62;24;2023;7;13;7;3;5;2;0;1;1;1;0;0;0;0;346431,583100000396371;5645113,401699999347329;6,814309504000050;50,937175187000037;1
43291;5230629601600087253;5;3;15;0;2023;6;12;5;3;0;1;0;0;1;0;0;0;0;0;365660,925400000065565;5642929,152400000020862;7,088625082000021;50,922344633000080;1
43292;5230629601500399200;5;3;15;0;2023;6;16;5;3;0;3;0;0;1;1;0;0;0;0;362241,151800000108778;5651259,454700000584126;7,036845244000062;50,996405090000053;1
43294;5230629601400990320;5;3;15;0;2023;6;18;5;3;0;6;0;0;1;1;0;0;0;0;356522,825400000438094;5646653,481200000271201;6,957227222000029;50,953614776000052;1
43295;5230629600140285760;5;3;14;0;2023;6;19;5;3;5;2;0;0;1;1;0;0;0;0;367620,907399999909103;5623193,955000000074506;7,123623558000077;50,745419454000057;1
43303;5230629506100986922;5;1;16;0;2023;6;17;5;2;5;3;0;0;1;1;0;0;0;0;318484,916899999603629;5667873,800000000745058;6,405554161000055;51,133520144000045;1
43304;5230629505200986921;5;1;14;0;2023;6;17;5;3;5;3;0;0;1;1;0;0;0;0;333753,182000000029802;5692918,714999999850988;6,611944337000068;51,363167961000045;1
43305;5230629505100196076;5;1;14;0;2023;6;6;5;3;5;3;0;0;1;1;0;0;0;0;329773,646300000138581;5687393,191800000146031;6,557476485000052;51,312349238000081;1
43306;5230629503300977261;5;1;20;0;2023;6;11;5;3;0;1;0;0;1;0;0;0;0;0;375904,999400000087917;5669003,837099999189377;7,225366672000064;51,159001931000034;1
43307;5230629503200391336;5;1;24;0;2023;6;21;5;3;8;1;0;0;1;0;0;0;0;0;375274,184000000357628;5681407,526000000536442;7,212036408000074;51,270346591000077;1
43321;5230629500200001155;5;1;11;0;2023;6;16;5;3;6;6;0;0;1;0;1;0;0;0;344641,312400000169873;5678849,777300000190735;6,774340592000044;51,239837833000081;1
43325;5230630307000399543;5;9;62;52;2023;6;9;6;3;2;6;0;0;1;1;0;0;0;0;421299,690000000409782;5673801,905999999493361;7,873313675000077;51,210185531000036;1
43337;5230629303100986914;5;9;15;0;2023;6;13;5;2;0;1;0;0;1;0;0;0;0;1;417804,566700000315905;5725198,746099999174476;7,811352597000052;51,671745703000056;1
43341;5230629301306977257;5;9;13;0;2023;6;14;5;3;3;6;0;0;1;1;0;0;0;0;395815,306800000369549;5712388,474500000476837;7,497274202000028;51,552953595000076;1
43342;5230629301204984971;5;9;13;0;2023;6;14;5;3;1;5;0;0;1;1;0;0;0;0;383810,494699999690056;5709088,170199999585748;7,325285538000060;51,520946433000063;1
43346;5230629300000993854;5;9;11;0;2023;6;17;5;3;5;3;0;0;1;1;0;0;0;0;374963,536399999633431;5706014,460999999195337;7,198923799000056;51,491433005000033;1
43348;5230628711300779616;5;5;70;8;2023;6;17;4;3;2;4;0;0;1;1;1;0;0;0;433883,222000000067055;5734726,496999999508262;8,042022378000070;51,759524141000043;1
43352;5230628709110074198;5;5;66;8;2023;6;12;4;3;1;5;0;0;1;0;0;0;0;1;398754,624599999748170;5781244,248999999836087;7,519472557000029;52,172378637000065;1
43353;5230628705000977258;5;5;54;4;2023;6;15;4;3;5;3;0;0;1;1;0;0;0;0;362711,381000000052154;5772575,631999999284744;6,996208762000037;52,086699916000043;1
43357;5230628702100087867;5;5;15;0;2023;6;15;4;3;5;2;0;0;1;1;0;0;0;0;406169,361999999731779;5758565,862999999895692;7,634099871000046;51,969849641000053;1
43358;5230628702100074470;5;5;15;0;2023;6;8;4;3;5;3;0;0;1;1;0;0;0;0;402685,265399999916553;5754819,312599999830127;7,584459006000031;51,935575498000048;1
43366;5230628608404285788;5;3;34;4;2023;6;17;4;3;0;1;0;0;1;0;0;0;0;0;301018,802699999883771;5640378,031600000336766;6,171291679000035;50,880766689000041;1
43368;5230628608312285734;5;3;34;12;2023;6;13;4;3;5;3;0;0;1;1;0;0;0;0;309623,879999999888241;5636451,277000000700355;6,295515024000053;50,848392865000051;1
43370;5230628607500274412;5;3;82;56;2023;6;15;4;3;5;2;0;0;1;0;0;0;0;0;371332,010300000198185;5624296,529400000348687;7,175811620000047;50,756164071000057;1
43380;5230628601400893523;5;3;15;0;2023;6;15;4;3;5;7;0;0;1;1;0;0;0;0;356820,478400000371039;5654676,830900000408292;6,958300000000065;51,025793120000060;1
43381;5230628601200487077;5;3;15;0;2023;6;13;4;3;0;1;0;0;1;0;0;0;0;0;354491,837399999611080;5643624,646199999377131;6,929540548000034;50,925886322000053;1
43382;5230628601200095652;5;3;15;0;2023;6;13;4;3;5;3;0;0;1;1;0;0;0;0;357534,592400000430644;5634451,583100000396371;6,976383105000025;50,844206951000047;1
43383;5230628601200090618;5;3;15;0;2023;6;16;4;3;0;5;0;0;1;1;0;0;0;0;358539,152999999932945;5640415,416300000622869;6,988336092000054;50,898051350000060;1
43384;5230628601100699184;5;3;15;0;2023;6;9;4;3;5;3;0;0;1;1;0;0;0;0;355454,646599999628961;5644699,189600000157952;6,942804937000062;50,935785075000069;1
43387;5230628600110095527;5;3;14;0;2023;6;16;4;3;5;2;0;0;1;1;0;0;0;0;364624,635200000368059;5621775,914300000295043;7,081699650000076;50,731983406000040;1
43388;5230628516100986903;5;1;58;32;2023;6;16;4;3;5;3;0;0;1;1;0;0;0;0;366425,309000000357628;5685984,086999999359250;7,083548060000055;51,309470913000041;1
43392;5230629315210032070;5;9;70;24;2023;6;7;5;2;5;2;0;0;1;1;0;0;0;0;430034,241000000387430;5643103,639000000432134;8,004278564000060;50,935313821000079;1
43394;5230705500200987082;5;1;11;0;2023;7;20;4;3;5;3;0;1;1;1;0;0;0;0;346234,625000000000000;5679738,732000000774860;6,796766329000036;51,248257157000069;1
43397;5230628503400977270;5;1;22;0;2023;6;19;4;3;6;4;1;0;1;0;1;0;0;0;365564,042200000025332;5670037,412900000810623;7,077184269000043;51,165954573000079;1
43402;5230628502229091521;5;1;13;0;2023;6;17;4;3;6;7;0;0;1;0;1;0;0;0;360609,917999999597669;5695414,799000000581145;6,996471501000030;51,392825049000066;1
43403;5230628502228795605;5;1;13;0;2023;6;9;4;3;5;3;0;0;1;1;0;0;0;0;358092,253200000151992;5698505,601900000125170;6,959071652000034;51,419975454000053;1
43405;5230628501134091555;5;1;12;0;2023;6;14;4;3;0;2;0;0;1;1;0;0;0;0;343392,481999999843538;5710247,532999999821186;6,742622962000041;51,521604294000042;1
43413;5230628400200987000;5;7;11;0;2023;6;7;4;3;5;3;0;0;1;1;0;0;0;0;469541,957499999552965;5761690,628399999812245;8,556281304000038;52,005030183000031;1
43414;5230628400200986902;5;7;11;0;2023;6;16;4;3;5;3;0;0;1;1;0;0;0;0;468848,944000000134110;5763502,395999999716878;8,546020861000045;52,021280703000059;1
43415;5230628400100986907;5;7;11;0;2023;6;19;4;3;0;1;0;0;1;0;0;0;0;0;467251,616799999959767;5766240,818099999800324;8,522480891000043;52,045808752000028;1
43417;5230628316500474565;5;9;74;20;2023;6;18;4;2;9;1;0;0;1;0;0;0;0;0;465571,284199999645352;5722049,243899999186397;8,502380972000026;51,648387058000026;1
43422;5230628314310069348;5;9;66;20;2023;6;17;4;3;3;1;0;0;1;1;0;0;0;0;434661,247399999760091;5663505,754000000655651;8,066440552000074;51,119297550000056;1
43425;5230628313121894258;5;9;58;32;2023;6;11;4;3;5;3;0;0;1;1;0;0;0;0;442370,027300000190735;5690814,384899999946356;8,172174472000052;51,365661999000054;1
43433;5230628300100677610;5;9;11;0;2023;6;19;4;3;5;2;0;0;1;1;0;0;0;0;376055,644500000402331;5709078,713899999856949;7,213569817000064;51,519212970000069;1
43435;5230627711300549812;5;5;70;48;2023;6;17;3;2;5;3;0;0;1;1;0;0;0;0;447307,340099999681115;5724045,874800000339746;8,238120975000072;51,664923035000072;1
43439;5230627706000096670;5;5;58;12;2023;6;12;3;3;0;1;0;0;1;0;0;0;0;0;367526,019999999552965;5751700,176000000908971;7,074502959000029;51,900289107000049;1
43441;5230627705000096108;5;5;54;12;2023;6;14;3;3;5;2;0;0;1;0;0;0;0;0;352953,168999999761581;5747597,457000000402331;6,864587010000037;51,859771896000041;1
43443;5230627705000023815;5;5;54;20;2023;6;16;3;3;5;3;0;0;1;1;0;0;0;0;366340,325000000186265;5785820,048000000417233;7,043931473000043;52,206595825000079;1
43444;5230627702100688887;5;5;15;0;2023;6;12;3;3;3;1;0;0;1;0;0;0;0;0;405159,233000000007451;5757228,509999999776483;7,619769260000055;51,957657530000063;1
43445;5230627701700285350;5;5;62;16;2023;6;12;3;3;5;2;0;0;1;1;0;0;0;0;378629,895899999886751;5734191,467199999839067;7,241947971000059;51,745468023000058;1
43446;5230629310110899380;5;9;54;16;2023;6;17;5;3;0;7;0;0;1;1;0;0;0;0;374324,233400000259280;5695873,680600000545382;7,193321195000067;51,400152745000071;1
43450;5230627610122985740;5;3;70;28;2023;6;15;3;3;0;1;0;0;1;0;0;0;0;0;298752,844999999739230;5643946,549000000581145;6,137155606000022;50,912032474000057;1
43454;5230627608416089897;5;3;34;16;2023;6;19;3;3;0;1;0;0;1;0;0;0;0;0;293916,613800000399351;5635105,911800000816584;6,073433121000051;50,830929078000054;1
43458;5230627608200886645;5;3;34;32;2023;6;7;3;3;5;3;0;0;1;1;0;0;0;0;301692,042799999937415;5628656,618599999696016;6,187188907000063;50,775717594000071;1
43461;5230627608200533184;5;3;34;2;2023;6;15;3;3;5;5;0;0;1;1;0;0;0;0;299103,527099999599159;5626743,672499999403954;6,151565710000057;50,757645323000077;1
43462;5230627607500790217;5;3;82;56;2023;6;7;3;3;4;6;0;0;1;1;0;0;0;0;369121,391999999992549;5626826,458000000566244;7,143588029000057;50,778409113000066;1
43464;5230627606400978497;5;3;78;28;2023;6;19;3;3;0;7;0;0;1;0;0;0;0;0;372292,781299999915063;5640536,808199999853969;7,183768366000038;50,902348066000059;1
43465;5230627606400078497;5;3;78;28;2023;6;16;3;3;4;6;0;0;1;0;0;0;0;1;372668,999099999666214;5638579,932000000029802;7,189798174000032;50,884842422000077;1
43475;5230627601600977286;5;3;15;0;2023;6;14;3;3;0;3;0;0;1;0;1;0;0;0;363436,912100000306964;5638631,918700000271201;7,058608530000072;50,883201217000078;1
43476;5230627601500976565;5;3;15;0;2023;6;15;3;3;1;5;0;0;1;1;0;0;0;0;361585,760999999940395;5649951,347999999299645;7,028009824000037;50,984491628000058;1
43477;5230627601500357124;5;3;15;0;2023;6;18;3;3;5;3;0;0;1;1;0;0;0;0;359739,139000000432134;5647255,606000000610948;7,002757726000027;50,959817863000069;1
43479;5230627601300199038;5;3;15;0;2023;6;13;3;3;5;3;0;0;1;1;0;0;0;0;354168,886300000362098;5644820,422499999403954;6,924470032000045;50,936550862000047;1
43483;5230627518301296097;5;1;70;4;2023;6;7;3;3;0;7;0;0;1;1;0;0;0;0;325515,507799999788404;5716683,219799999147654;6,482002500000021;51,574177096000028;1
43484;5230627518100572100;5;1;70;48;2023;6;15;3;3;0;3;0;0;1;0;0;0;0;1;332264,735799999907613;5728368,599199999123812;6,573708834000058;51,681200856000032;1
43486;5230627515212922138;5;1;54;32;2023;6;5;3;3;5;2;0;0;1;1;0;0;0;0;309021,393000000156462;5715004,700999999418855;6,245170078000058;51,553756838000027;1
43487;5230627515111986871;5;1;54;8;2023;6;7;3;2;5;3;0;0;1;1;0;0;0;0;314736,798600000329316;5745149,098500000312924;6,311512200000038;51,826406932000054;1
43488;5230627515111096503;5;1;54;8;2023;6;18;3;2;2;6;0;0;1;0;0;0;0;0;304465,099100000225008;5749927,977199999615550;6,159942711000042;51,865822303000073;1
43492;5230629301303986917;5;9;13;0;2023;6;13;5;3;5;3;0;0;1;1;0;0;0;0;399973,476999999955297;5706896,392999999225140;7,558789260000026;51,504338795000081;1
43493;5230627514210087487;5;1;66;12;2023;6;16;3;3;5;3;0;0;1;1;0;0;0;0;319592,938099999912083;5693235,371999999508262;6,408593272000076;51,361692161000065;1
43495;5230627506100073744;5;1;16;0;2023;6;13;3;3;5;2;0;0;1;1;0;0;0;0;319657,235600000247359;5677456,655400000512600;6,417484287000036;51,219974252000043;1
43500;5230627501114579377;5;1;12;0;2023;6;12;3;3;4;3;0;0;1;1;0;0;0;0;346335,016999999992549;5708536,393999999389052;6,785748834000060;51,507037934000039;1
43505;5230627500100741014;5;1;11;0;2023;6;12;3;3;5;2;0;0;1;1;0;0;0;0;346046,255699999630451;5675608,618699999526143;6,795843849000050;51,211095293000028;1
43510;5230710500300091245;5;1;11;0;2023;7;15;2;3;4;6;0;0;1;0;0;0;0;0;346896,172000000253320;5671708,585999999195337;6,809665443000029;51,176279566000062;1
43511;5230627410220986882;5;7;70;8;2023;6;17;3;3;5;3;0;0;1;1;0;0;0;0;475017,716599999926984;5803070,192700000479817;8,633000640000034;52,377325870000050;1
43512;5230627410130087061;5;7;70;28;2023;6;23;3;3;0;1;2;0;1;0;0;0;0;0;497188,121299999766052;5798748,466199999675155;8,958728179000047;52,339034314000060;1
43516;5230627404101977282;5;7;66;20;2023;6;13;3;3;0;6;0;0;1;0;0;0;0;0;488220,023400000296533;5755381,147299999371171;8,828601254000034;51,949012590000052;1
43524;5230627307000080600;5;9;62;16;2023;6;16;3;3;5;3;0;0;1;1;0;0;0;0;414295,694400000385940;5694497,124299999326468;7,768095927000047;51,395226531000048;1
43527;5230703407201987032;5;7;62;4;2023;7;22;2;2;8;1;2;0;1;0;0;0;0;0;501233,024000000208616;5730631,262700000777841;9,017852329000050;51,726604632000033;1
43529;5230711501113596043;5;1;12;0;2023;7;11;3;3;3;2;0;0;1;1;0;0;0;0;345332,327499999664724;5707214,872300000861287;6,771891563000054;51,494890638000072;1
43536;5230629518110596070;5;1;70;12;2023;6;20;5;3;0;7;0;0;1;1;0;0;0;0;333819,768000000156462;5734625,192999999970198;6,593198137000059;51,737869063000062;1
43538;5230627300500536402;5;9;11;0;2023;6;20;3;3;0;1;1;0;1;0;0;0;0;0;376352,457100000232458;5702926,894899999722838;7,220000704000029;51,463989211000069;1
43542;5230626709800977310;5;5;66;40;2023;6;12;2;3;0;1;0;0;1;0;0;0;0;0;422203,527999999932945;5782386,528400000184774;7,862023319000059;52,186450979000028;1
43543;5230626709500070593;5;5;66;76;2023;6;7;2;2;0;3;0;0;1;1;0;0;0;0;392639,336000000126660;5790728,120999999344349;7,427074681000022;52,256456640000067;1
43544;5230626705000986857;5;5;54;20;2023;6;15;2;3;0;2;0;0;1;1;0;0;0;0;366218,994699999690056;5782754,578299999237061;7,043367093000029;52,179021878000071;1
